Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
1621,2021-03-13 14:13:53 UTC,F,[2-10],NR,3,SH,PU,2,2,1,2,1,1,1,1,2,2,1,2,5,3,4,4,1,2,2,3,
1622,2021-03-13 14:14:18 UTC,M,>10,EUR,2,SH,R,3,1,1,5,4,5,5,4,4,5,4,1,1,1,1,4,3,2,2,2,
1623,2021-03-13 15:13:13 UTC,F,[2-10],SAV,1,IH,U,0,3,2,5,3,5,4,5,3,4,3,1,3,3,2,4,2,2,2,0,
1624,2021-03-13 15:31:22 UTC,F,[2-10],EUR,3,AWB,PU,2,1,3,4,2,4,4,3,4,2,4,4,4,4,4,4,3,2,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 20 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1625,2021-03-13 17:59:29 UTC,M,>10,EUR,3,SH,R,3,2,4,4,2,4,5,5,5,3,2,1,4,4,4,4,3,2,2,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 20 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1626,2021-03-13 22:54:53 UTC,F,[2-10],EUR,1,SH,PU,3,2,1,2,2,4,4,4,3,3,4,5,3,4,4,3,2,2,2,3,
1627,2021-03-14 02:04:42 UTC,F,[2-10],EUR,1,SH,U,1,2,4,5,4,5,5,5,5,3,2,1,1,1,1,3,3,2,2,1,
1628,2021-03-14 08:44:08 UTC,M,[2-10],NR,4,SH,R,3,2,2,4,2,4,5,5,5,2,2,2,2,2,2,2,2,2,2,4,
1629,2021-03-14 12:35:52 UTC,M,[2-10],EUR,2,SH,U,2,2,4,2,2,4,4,4,4,3,2,3,4,4,4,3,4,2,2,3,
163,2021-03-13 16:09:42 UTC,F,[2-10],RAG,1,IH,U,0,2,2,5,3,4,5,3,4,4,3,1,3,2,2,4,4,DK,0,0,
1630,2021-03-14 12:45:28 UTC,F,[2-10],EUR,2,SH,R,3,2,4,4,4,4,4,3,4,4,5,1,2,1,1,4,2,2,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 19 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1631,2021-03-14 17:43:28 UTC,F,[2-10],EUR,2,IH,U,3,1,4,4,4,4,4,4,4,3,4,2,2,2,2,4,4,2,2,1,
1632,2021-03-14 18:26:38 UTC,F,[2-10],NR,2,SH,U,3,1,1,3,1,3,2,3,5,5,2,1,3,3,3,3,4,2,2,2,
1633,2021-03-17 11:42:18 UTC,M,[2-10],EUR,3,AWB,U,2,2,4,4,1,3,4,2,5,2,2,2,3,3,2,2,4,2,2,0,
1634,2021-02-13 10:12:37 UTC,F,[2-10],NR,2,IH,R,2,2,3,4,1,1,1,1,3,3,1,2,1,1,1,2,2,2,2,2,
1635,2021-02-14 09:58:55 UTC,M,[2-10],NR,2,SH,U,2,2,5,5,3,3,3,3,2,1,2,1,1,3,2,4,3,2,2,2,
1636,2021-02-11 20:16:05 UTC,M,[2-10],DK,1,IH,PU,2,2,4,3,2,4,4,3,4,2,3,3,2,2,2,4,2,2,1,1,
1637,2021-02-12 03:56:21 UTC,M,[2-10],EUR,1,SH,PU,3,2,4,4,4,4,5,4,4,4,4,2,2,2,2,4,2,2,1,3,
1638,2021-02-13 13:36:01 UTC,M,[2-10],EUR,1,SH,U,2,3,1,5,2,5,4,5,5,1,3,1,3,3,3,4,4,2,1,1,
1639,2021-02-13 14:02:07 UTC,M,[2-10],EUR,5+,SH,R,2,2,4,4,3,4,4,4,4,2,4,3,3,3,3,3,3,2,1,1,
164,2021-03-13 16:11:01 UTC,M,[1-2],NR,2,ANB,U,0,3,1,3,2,4,2,3,5,5,1,3,2,2,3,1,2,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 19 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1640,2021-02-13 14:11:00 UTC,F,[2-10],SAV,1,IH,R,0,2,5,4,2,4,5,2,5,1,4,1,5,5,5,3,4,2,1,2,
1641,2021-02-13 22:56:59 UTC,M,[2-10],EUR,2,SH,U,2,3,3,4,4,5,5,5,5,4,3,1,1,1,3,3,3,2,1,0,
1642,2021-02-15 16:16:40 UTC,F,[2-10],BIR,1,AWB,U,2,2,1,4,4,5,4,4,5,4,4,1,1,2,3,3,1,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1643,2021-02-15 20:44:04 UTC,M,[2-10],BIR,1,SH,R,2,3,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1644,2021-02-16 18:37:50 UTC,M,>10,BIR,1,IH,R,2,2,3,4,2,4,4,4,4,2,3,3,3,4,3,3,3,2,1,2,
1645,2021-02-16 21:31:07 UTC,M,[2-10],BRI,2,IH,R,1,1,1,4,3,4,4,3,2,3,4,2,2,3,2,4,4,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1646,2021-02-16 22:57:37 UTC,M,<1,PER,1,SH,U,1,2,4,4,5,3,3,4,4,4,4,3,4,3,3,4,4,2,1,0,
1647,2021-02-17 18:17:26 UTC,M,[2-10],MCO,5+,SH,U,2,3,2,2,1,4,4,3,4,4,2,1,1,1,1,1,4,2,1,0,
1648,2021-02-17 21:05:50 UTC,M,>10,EUR,2,SH,PU,2,2,4,4,3,2,4,4,5,4,3,1,1,1,1,4,4,2,1,1,
1649,2021-02-17 22:01:25 UTC,F,[2-10],MCO,1,SH,PU,1,2,4,4,3,4,4,4,4,2,4,3,4,3,3,4,5,2,1,1,
165,2021-03-13 16:15:27 UTC,M,[1-2],PER,2,ANB,U,0,1,5,5,5,3,5,5,5,1,5,1,1,1,1,1,1,DK,0,0,
1650,2021-02-18 07:55:36 UTC,F,[2-10],BIR,2,SH,PU,2,3,4,5,3,5,4,4,5,3,4,1,1,1,1,5,1,2,1,0,
1651,2021-02-18 07:57:22 UTC,M,[1-2],BIR,2,SH,PU,2,3,1,3,3,5,5,5,5,5,1,2,5,1,1,3,2,2,1,0,
1652,2021-02-18 08:26:39 UTC,M,[2-10],CHA,1,SH,R,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,
1653,2021-02-18 13:05:13 UTC,M,[2-10],MCO,2,IH,R,2,2,1,4,2,5,5,5,5,5,4,1,2,3,2,4,3,2,1,1,
1654,2021-02-18 17:52:33 UTC,F,[2-10],BIR,5+,SH,R,0,3,2,3,2,3,2,3,4,4,2,2,5,4,3,3,3,2,1,0,
1655,2021-02-19 17:51:32 UTC,M,[2-10],BEN,2,AWB,U,3,2,2,2,1,5,4,4,4,3,2,2,5,3,4,3,2,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 17 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1656,2021-03-06 15:17:06 UTC,F,[2-10],BRI,1,SH,U,2,2,2,3,1,4,4,4,3,2,4,3,4,4,4,3,3,2,1,1,
1657,2021-03-06 15:19:47 UTC,F,[2-10],BRI,1,SH,U,2,2,3,4,3,5,5,5,3,2,3,1,1,2,3,4,3,2,1,1,
1658,2021-03-06 15:28:14 UTC,M,[2-10],BRI,1,SH,R,1,2,1,5,2,4,3,3,5,4,1,1,1,1,1,5,4,2,1,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 17 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1659,2021-03-06 16:02:56 UTC,F,[2-10],BRI,1,SH,U,2,1,4,5,5,4,3,2,3,4,1,1,1,1,1,4,2,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 16 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
166,2021-03-13 16:19:46 UTC,M,[2-10],PER,2,ANB,U,0,2,2,5,2,5,3,3,5,4,2,1,3,1,3,4,5,DK,0,0,
1660,2021-03-06 17:56:54 UTC,F,>10,EUR,1,IH,R,2,2,2,2,4,4,4,4,4,2,4,2,2,3,2,4,4,2,1,1,
1661,2021-03-06 17:57:41 UTC,F,[2-10],EUR,2,SH,U,2,2,4,3,1,5,5,5,5,1,5,4,1,5,5,5,5,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 16 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1662,2021-03-06 18:06:10 UTC,M,[2-10],EUR,1,AWB,PU,3,3,4,2,2,4,4,2,4,4,1,1,2,2,3,4,4,2,1,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 16 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1663,2021-03-06 18:06:22 UTC,F,[2-10],SPH,1,AWB,U,2,2,4,3,4,4,4,4,4,4,5,1,3,3,3,3,3,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 15 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1664,2021-03-06 18:22:49 UTC,M,[2-10],NR,1,SH,U,1,2,1,5,2,4,4,4,5,5,2,2,4,4,3,4,4,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 15 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1665,2021-03-06 18:38:31 UTC,M,[2-10],EUR,2,AWB,PU,2,2,2,4,2,4,4,5,5,4,1,1,3,1,3,2,2,2,1,1,
1666,2021-03-06 18:44:29 UTC,M,[1-2],NR,2,SH,PU,2,2,1,3,2,4,4,4,4,4,1,3,3,3,3,3,3,2,1,1,
1667,2021-03-06 18:58:05 UTC,F,[1-2],NR,1,AWB,U,2,2,4,3,4,4,4,4,3,2,4,1,2,2,2,3,3,2,1,0,
1668,2021-03-06 19:05:49 UTC,F,[1-2],EUR,3,ANB,R,0,2,2,2,2,2,3,3,3,3,3,3,2,2,2,3,2,2,1,1,
1669,2021-03-06 19:16:32 UTC,M,[1-2],EUR,1,SH,PU,0,2,2,3,3,4,4,3,5,4,3,1,1,2,1,4,3,2,1,1,
167,2021-03-13 16:20:05 UTC,F,[2-10],RAG,5,SH,R,0,3,5,5,5,4,5,4,4,3,4,1,1,1,2,3,2,DK,0,0,
1670,2021-03-06 20:00:44 UTC,F,[2-10],NR,1,AWB,PU,2,2,3,4,1,4,5,4,4,4,3,1,2,1,4,5,5,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 14 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1671,2021-03-06 21:08:13 UTC,F,[2-10],BIR,1,IH,R,2,3,4,5,1,4,3,4,5,2,4,5,5,2,3,3,4,2,1,3,
1672,2021-03-06 21:46:38 UTC,M,[2-10],EUR,2,SH,U,2,2,5,4,3,5,4,4,5,3,3,1,3,4,3,4,2,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 14 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1673,2021-03-06 21:48:59 UTC,M,[2-10],Other,2,SH,U,3,1,2,4,2,4,4,4,2,4,4,3,3,3,4,4,3,2,1,1,
1674,2021-03-06 22:16:35 UTC,F,[2-10],BIR,2,AWB,PU,2,3,5,4,4,5,4,4,5,1,1,1,5,4,2,4,3,2,1,1,
1675,2021-03-06 22:55:34 UTC,F,[1-2],NR,2,AWB,U,2,2,1,3,1,5,5,5,5,5,2,1,1,1,1,2,2,2,1,0,
1676,2021-03-06 23:50:20 UTC,M,[2-10],Other,4,SH,R,2,2,4,4,1,4,4,4,4,4,2,1,4,1,1,1,4,2,1,2,
1677,2021-03-07 07:26:26 UTC,F,[2-10],BRI,1,IH,PU,4,1,4,4,3,4,4,4,2,2,4,1,1,3,1,4,2,2,1,1,
1678,2021-03-07 07:40:18 UTC,F,>10,DK,1,SH,PU,3,3,3,2,2,4,4,4,5,2,4,2,3,5,4,3,4,2,1,1,
1679,2021-03-07 09:25:47 UTC,M,[2-10],NR,2,IH,PU,1,2,2,3,1,2,2,2,2,2,1,1,2,3,1,2,3,2,1,1,
168,2021-03-13 16:20:24 UTC,M,[2-10],BEN,5+,AWB,R,0,2,2,1,1,5,2,5,5,5,1,4,4,2,3,5,4,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 14 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1680,2021-03-07 11:49:50 UTC,M,>10,NR,1,SH,PU,3,2,2,4,3,4,4,5,4,5,3,1,4,4,4,3,3,2,1,1,
1681,2021-03-07 12:54:11 UTC,M,>10,EUR,1,IH,PU,1,2,1,5,2,5,4,5,5,5,1,1,3,3,1,5,2,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1682,2021-03-07 13:03:58 UTC,F,[2-10],Other,5,SH,R,0,2,1,2,1,1,1,1,1,2,2,2,2,3,2,3,2,2,1,1,
1683,2021-03-07 13:11:23 UTC,M,[2-10],CHA,2,AWB,U,1,2,3,5,2,5,5,5,5,3,3,1,4,1,2,3,2,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1684,2021-03-07 15:12:51 UTC,M,[2-10],BRI,1,IH,R,2,2,4,5,4,5,5,5,4,4,5,1,1,1,1,1,4,2,1,1,
1685,2021-03-07 16:13:41 UTC,F,[2-10],NR,1,SH,R,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,
1686,2021-03-07 16:57:45 UTC,F,>10,EUR,3,AWB,U,2,3,2,4,2,3,3,2,4,4,2,2,1,1,2,3,3,2,1,1,
1687,2021-03-07 17:30:58 UTC,M,[2-10],SAV,4,AWB,R,2,2,1,1,1,4,4,3,4,2,1,4,4,4,4,1,1,2,1,1,
1688,2021-03-07 17:51:02 UTC,F,[2-10],EUR,1,AWB,U,2,2,5,4,5,4,5,3,3,2,5,3,3,3,1,3,3,2,1,1,
1689,2021-03-07 20:39:52 UTC,M,>10,EUR,2,AWB,U,2,2,1,4,1,5,5,5,4,4,3,1,5,5,3,4,1,2,1,0,
169,2021-03-13 16:25:06 UTC,M,[2-10],NR,3,AWB,U,0,2,1,3,2,5,5,5,4,1,3,4,4,4,3,4,3,DK,0,0,
1690,2021-03-07 21:30:36 UTC,M,[2-10],MCO,2,IH,R,1,2,5,4,3,2,5,1,5,4,3,1,2,2,1,4,3,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1691,2021-03-08 06:46:42 UTC,F,[2-10],CHA,1,SH,PU,2,2,1,4,1,4,4,4,4,4,2,4,1,4,2,1,2,2,1,1,
1692,2021-03-08 13:19:05 UTC,M,[2-10],Other,3,SH,R,2,2,1,4,3,4,4,4,5,4,2,2,2,2,5,3,2,2,1,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1693,2021-03-08 19:05:15 UTC,M,[2-10],NR,2,SH,PU,3,2,4,4,2,4,5,4,5,4,2,1,4,2,2,4,5,2,1,1,
1694,2021-03-09 05:40:35 UTC,F,[2-10],EUR,4,SH,R,1,3,2,3,2,5,4,4,5,5,1,1,1,1,1,3,3,2,1,1,
1695,2021-03-09 20:48:51 UTC,F,[2-10],EUR,1,SH,PU,2,2,4,3,3,4,5,5,5,4,4,1,3,3,3,3,2,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1696,2021-03-13 13:09:32 UTC,F,[2-10],EUR,2,ANB,R,0,2,4,3,1,5,5,5,5,5,4,3,4,3,4,5,3,2,1,1,
1697,2021-03-13 13:11:02 UTC,F,[2-10],BEN,3,AWB,R,2,2,2,2,1,4,3,4,4,4,1,2,2,1,3,4,4,2,1,0,
1698,2021-03-13 13:17:13 UTC,M,[2-10],BEN,3,AWB,R,2,2,1,2,1,4,2,4,5,5,1,2,4,1,3,5,2,2,1,0,
1699,2021-03-13 13:18:05 UTC,F,>10,NR,5+,IH,PU,2,1,4,3,2,4,4,4,4,4,4,2,4,2,2,2,2,2,1,1,
17,2021-02-14 00:16:36 UTC,M,[2-10],NR,3,ANB,U,0,2,2,4,1,5,4,4,5,4,2,1,3,3,1,3,5,DK,0,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
170,2021-03-13 16:29:49 UTC,F,[1-2],RAG,1,SH,PU,0,2,2,3,1,2,2,3,5,3,1,1,1,1,1,5,5,DK,0,0,
1700,2021-03-13 13:20:02 UTC,M,[2-10],EUR,1,IH,R,2,2,1,5,3,5,4,5,5,5,1,1,1,1,1,2,1,2,1,3,
1701,2021-03-13 13:27:49 UTC,F,[2-10],EUR,2,SH,PU,3,2,2,5,1,5,5,5,4,2,4,1,3,1,2,4,2,2,1,1,
1702,2021-03-13 13:31:44 UTC,M,>10,EUR,4,AWB,U,1,2,5,5,2,5,5,5,5,1,2,1,2,1,2,3,2,2,1,0,
1703,2021-03-13 13:36:29 UTC,M,[2-10],EUR,4,SH,U,2,1,4,4,1,3,5,3,4,4,4,4,5,5,5,5,3,2,1,0,
1704,2021-03-13 13:42:58 UTC,M,[2-10],EUR,1,AWB,PU,2,3,2,1,4,3,3,5,5,4,1,2,3,5,3,4,3,2,1,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1705,2021-03-13 13:49:22 UTC,M,[2-10],DK,2,SH,U,1,2,2,5,1,5,5,5,5,5,3,1,5,1,1,3,1,2,1,1,
1706,2021-03-13 13:57:59 UTC,F,>10,BEN,5+,IH,R,3,3,1,3,1,5,5,4,5,4,2,2,4,3,4,4,3,2,1,1,
1707,2021-03-13 13:58:07 UTC,F,[2-10],NR,2,IH,U,3,1,3,4,5,3,5,4,5,4,2,1,1,2,3,4,3,2,1,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1708,2021-03-13 14:02:08 UTC,F,>10,EUR,2,SH,PU,1,2,3,4,4,2,2,3,4,3,4,2,2,3,2,4,3,2,1,2,
1709,2021-03-13 14:14:54 UTC,F,[1-2],BRI,2,SH,R,2,2,4,4,2,5,5,4,4,3,4,1,2,1,2,2,1,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
171,2021-03-13 16:34:42 UTC,M,[2-10],BEN,1,SH,PU,0,3,2,2,3,5,5,5,4,4,4,4,4,2,1,3,1,DK,0,0,
1710,2021-03-13 14:14:58 UTC,F,>10,EUR,1,SH,R,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,4,5,2,1,2,
1711,2021-03-13 14:44:54 UTC,F,[2-10],EUR,1,AWB,U,1,2,3,5,1,3,3,3,5,5,3,1,3,3,2,4,4,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1712,2021-03-13 14:46:34 UTC,F,[2-10],EUR,1,SH,PU,3,2,4,5,3,4,4,3,4,2,4,1,3,4,2,2,2,2,1,2,
1713,2021-03-13 14:51:14 UTC,M,<1,BEN,4,AWB,U,2,2,1,4,1,4,4,4,4,4,4,1,1,1,4,2,2,2,1,0,
1714,2021-03-13 15:07:01 UTC,M,[2-10],EUR,1,IH,U,2,2,1,5,4,3,3,3,5,4,4,2,4,4,3,3,3,2,1,1,
1715,2021-03-13 15:08:12 UTC,M,[2-10],EUR,2,SH,R,2,2,4,4,3,4,4,3,4,2,2,2,2,3,2,4,4,2,1,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1716,2021-03-13 15:10:51 UTC,F,[2-10],EUR,2,SH,R,2,2,2,4,2,4,4,3,4,4,2,2,4,3,2,3,2,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1717,2021-03-13 15:38:05 UTC,F,>10,EUR,2,SH,PU,2,3,2,2,2,4,4,4,4,2,2,1,2,2,2,4,3,2,1,1,
1718,2021-03-13 15:47:06 UTC,F,[2-10],DK,2,SH,PU,0,2,2,4,1,4,4,4,4,4,3,2,5,3,4,4,2,2,1,1,
1719,2021-03-13 15:48:04 UTC,F,>10,PER,1,SH,R,2,2,4,5,1,4,4,3,5,3,4,1,5,5,1,2,4,2,1,0,
172,2021-03-13 16:35:01 UTC,M,<1,EUR,1,ANB,U,0,2,2,1,3,5,4,5,4,1,4,4,5,3,4,3,5,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1720,2021-03-13 15:48:48 UTC,M,[2-10],PER,2,SH,U,1,3,1,5,1,5,5,5,5,5,1,1,2,5,4,5,1,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1721,2021-03-13 16:18:42 UTC,M,[2-10],PER,1,IH,PU,2,3,4,4,3,5,5,5,4,4,3,4,4,4,2,4,2,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1722,2021-03-13 16:23:17 UTC,M,[2-10],NR,4,AWB,R,2,3,2,5,1,5,5,3,4,4,2,1,3,1,2,4,3,2,1,1,
1723,2021-03-13 16:31:12 UTC,M,>10,EUR,1,SH,R,2,2,4,4,4,2,4,4,4,2,4,4,4,4,4,3,3,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1724,2021-03-13 16:41:23 UTC,M,[2-10],EUR,2,SH,PU,3,1,1,5,1,4,4,3,3,5,2,3,1,1,4,2,4,2,1,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
