Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
2221,2021-03-13 16:21:48 UTC,F,[2-10],MCO,5+,IH,PU,0,3,4,5,4,4,4,4,4,3,4,2,2,2,2,4,4,2,0,0,
2180,2021-03-13 15:04:22 UTC,M,[1-2],MCO,2,SH,R,0,3,4,5,1,1,5,4,5,2,4,4,4,1,3,5,5,2,0,0,
863,2021-02-11 19:57:34 UTC,F,[1-2],MCO,3,SH,U,2,2,4,2,4,4,4,4,4,4,1,3,4,1,4,1,4,3,0,3,
994,2021-02-18 11:50:02 UTC,M,[2-10],MCO,5+,IH,PU,1,2,1,2,1,3,3,3,3,3,3,1,1,1,1,3,3,3,0,0,
1303,2021-03-13 14:51:15 UTC,M,<1,BEN,1,IH,U,0,2,2,2,2,5,4,4,4,4,2,2,4,1,4,2,2,3,0,0,
1176,2021-03-07 17:35:59 UTC,M,<1,BEN,3,AWB,PU,0,3,1,1,1,5,5,5,5,5,1,1,4,1,5,4,1,3,0,0,
2110,2021-03-09 22:47:14 UTC,M,[1-2],BEN,1,AWB,U,1,3,4,1,3,4,4,3,4,2,1,2,4,4,4,1,4,2,0,0,
2153,2021-03-13 13:56:20 UTC,F,[2-10],BEN,2,SH,R,0,3,2,3,3,5,4,5,5,3,1,3,3,1,1,4,3,2,0,0,
2140,2021-03-13 13:39:30 UTC,M,[1-2],BEN,1,AWB,U,2,2,1,1,3,5,4,5,4,4,2,2,5,3,4,4,4,2,0,0,
2859,2021-03-13 14:05:56 UTC,M,<1,BEN,1,ANB,U,0,2,1,2,3,5,5,4,4,5,2,4,4,3,2,4,4,1,0,0,
3101,2021-03-15 07:15:08 UTC,F,<1,BEN,1,AWB,U,0,3,4,4,3,4,5,5,5,3,3,4,3,3,5,3,4,1,0,0,
1924,2021-02-21 16:11:01 UTC,F,>10,BEN,2,AWB,PU,0,2,4,5,3,5,5,5,4,4,3,1,4,2,2,5,5,2,0,0,
1242,2021-03-13 13:13:09 UTC,M,[2-10],BEN,4,SH,PU,0,1,2,4,3,4,5,5,5,1,4,3,5,4,4,4,5,3,0,0,
2545,2021-02-16 18:32:21 UTC,F,[2-10],BEN,2,AWB,U,0,3,1,1,1,5,5,5,5,5,1,3,3,4,4,5,1,1,0,0,
1468,2021-03-14 01:11:47 UTC,F,[1-2],BEN,5,IH,R,0,2,3,2,1,4,2,4,2,2,1,1,1,1,1,4,4,3,0,0,
44,2021-02-18 09:42:58 UTC,M,[1-2],BEN,1,SH,PU,0,2,5,1,4,4,1,3,4,5,1,1,1,1,4,4,4,DK,0,1,
2165,2021-03-13 14:28:46 UTC,M,[2-10],BEN,5+,SH,R,0,3,4,5,2,5,5,5,5,4,2,1,1,1,1,4,4,2,0,0,
2841,2021-03-13 13:36:29 UTC,F,[2-10],BEN,2,ANB,U,0,2,4,4,1,4,4,4,2,4,4,1,2,4,4,2,2,1,0,0,
2164,2021-03-13 14:26:16 UTC,F,[1-2],BEN,2,IH,U,1,2,2,2,2,5,4,5,3,5,2,3,4,2,4,3,4,2,0,0,
940,2021-02-16 17:09:26 UTC,F,<1,BEN,2,IH,R,1,2,2,2,2,5,4,4,4,3,3,2,4,2,3,3,2,3,0,0,
2932,2021-03-13 16:21:38 UTC,F,[1-2],BEN,1,AWB,PU,0,2,2,1,1,5,4,5,5,5,1,1,3,1,2,4,3,1,0,0,
1261,2021-03-13 13:34:45 UTC,M,<1,BEN,1,AWB,U,1,2,1,1,3,5,5,5,5,5,1,4,5,3,5,5,5,3,0,0,
725,2021-03-13 15:46:47 UTC,M,[1-2],BEN,2,SH,R,3,2,1,2,1,5,1,4,4,5,1,3,2,1,3,3,4,3,1,3,
2270,2021-03-13 19:28:52 UTC,M,[2-10],BEN,2,SH,PU,1,2,1,3,2,4,3,4,4,2,1,3,4,4,4,3,2,2,0,0,
2284,2021-03-13 20:27:54 UTC,F,[1-2],BEN,4,ANB,U,0,2,1,1,1,5,4,5,3,4,1,3,4,1,5,4,4,2,0,0,
1269,2021-03-13 13:41:25 UTC,F,[2-10],BEN,3,SH,R,0,2,2,5,2,5,5,5,5,1,5,1,1,1,1,5,3,3,0,0,
954,2021-02-16 22:43:12 UTC,M,[2-10],BEN,3,SH,R,0,2,3,2,3,4,2,4,4,3,1,3,1,1,4,1,4,3,0,0,
1340,2021-03-13 15:59:31 UTC,F,[2-10],BEN,2,SH,R,0,2,3,5,3,4,4,4,5,4,3,1,3,1,2,3,2,3,0,0,
2878,2021-03-13 14:52:54 UTC,M,<1,BEN,1,ANB,U,0,1,4,2,4,4,3,5,3,4,3,3,4,3,4,4,3,1,0,0,
709,2021-03-13 14:39:15 UTC,F,[2-10],BEN,5+,IH,R,2,1,2,2,2,5,4,4,4,4,2,2,4,3,2,4,3,3,1,0,
1245,2021-03-13 13:16:54 UTC,F,<1,BEN,2,IH,R,0,2,1,2,1,4,2,4,2,4,2,1,4,1,4,2,3,3,0,0,"It's a dog cat.
She comes to see me at the door when I get home from work. She brings back the objects ."
2968,2021-03-13 17:58:46 UTC,M,<1,BEN,1,AWB,U,1,1,4,4,3,4,4,4,5,1,4,2,3,3,3,3,4,1,0,0,
981,2021-02-18 07:36:23 UTC,F,[2-10],BEN,2,IH,R,0,1,1,5,3,5,2,5,4,5,2,4,2,1,1,2,5,3,0,0,
2595,2021-02-18 10:31:51 UTC,F,[1-2],BEN,2,AWB,U,2,2,3,2,3,5,4,5,4,4,1,4,4,3,4,1,5,1,0,0,
2116,2021-03-13 13:15:04 UTC,M,<1,BEN,1,SH,PU,0,2,2,3,3,4,4,4,4,4,2,2,2,3,3,4,4,2,0,0,
575,2021-02-18 08:09:15 UTC,M,[1-2],BEN,1,SH,R,2,2,1,3,1,4,3,3,4,4,1,1,1,1,1,4,4,3,1,2,
1308,2021-03-13 14:57:25 UTC,M,[1-2],BEN,2,SH,PU,1,1,1,4,1,5,5,5,4,2,4,2,4,1,1,4,3,3,0,0,They have access to the outside but in an enclosure
2916,2021-03-13 15:48:51 UTC,F,[2-10],BEN,1,AWB,PU,0,2,1,3,2,5,4,5,5,4,2,3,5,4,3,4,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 48 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1268,2021-03-13 13:40:01 UTC,M,[2-10],BEN,4,IH,PU,2,2,1,1,1,5,5,5,3,5,5,2,3,1,5,5,3,3,0,0,
1859,2021-02-17 15:30:13 UTC,M,<1,BEN,1,SH,U,0,3,2,1,2,5,2,5,4,5,1,4,3,3,5,1,3,2,0,0,
572,2021-02-17 22:23:02 UTC,F,[2-10],BEN,2,SH,R,2,1,2,2,1,4,5,5,4,4,2,3,4,4,3,4,2,3,1,2,
1706,2021-03-13 13:57:59 UTC,F,>10,BEN,5+,IH,R,3,3,1,3,1,5,5,4,5,4,2,2,4,3,4,4,3,2,1,1,
1901,2021-02-18 21:34:18 UTC,F,[2-10],BEN,3,IH,R,0,2,3,4,1,4,4,4,2,2,1,1,3,1,1,1,1,2,0,0,
3065,2021-03-14 11:55:34 UTC,M,<1,BEN,1,AWB,U,0,2,1,1,3,5,2,5,5,5,1,4,2,3,2,4,5,1,0,0,
785,2021-03-13 22:16:18 UTC,M,[2-10],BEN,5+,IH,PU,2,2,1,1,1,5,5,5,5,5,1,1,5,5,5,5,1,3,1,1,
2161,2021-03-13 14:20:51 UTC,F,<1,BEN,2,AWB,U,1,3,4,3,1,4,4,4,2,3,3,1,3,1,4,4,3,2,0,0,
2584,2021-02-18 08:06:38 UTC,M,[2-10],BEN,5+,ANB,PU,0,3,1,2,1,2,3,2,2,4,3,4,4,4,4,3,3,1,0,0,
1265,2021-03-13 13:38:45 UTC,F,[1-2],BEN,1,IH,R,0,2,3,3,2,4,4,4,4,4,3,3,4,4,4,3,3,3,0,0,
2696,2021-03-06 20:31:53 UTC,F,[1-2],BEN,4,SH,PU,1,3,1,1,2,4,4,4,3,4,1,3,1,1,4,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 16 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1855,2021-02-17 08:14:30 UTC,F,<1,BEN,1,ANB,U,0,2,1,3,3,5,4,5,5,5,2,3,3,3,3,3,4,2,0,0,
2837,2021-03-13 13:30:54 UTC,F,[1-2],BEN,5,SH,R,2,2,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4,1,0,0,
1413,2021-03-13 19:37:17 UTC,F,[1-2],BEN,2,AWB,PU,0,2,1,2,5,5,5,5,5,5,1,4,5,4,4,3,3,3,0,0,"Capture of insects (flies, fourIHs, spiders...)"
2458,2021-03-13 13:37:22 UTC,M,[1-2],BEN,2,AWB,PU,1,2,2,1,3,5,3,3,5,4,1,3,3,1,3,5,3,1,1,0,
1821,2021-02-15 19:21:58 UTC,M,[2-10],BEN,3,AWB,U,1,2,1,2,1,4,3,3,2,4,1,2,2,1,2,4,4,2,0,0,
45,2021-02-18 10:04:55 UTC,M,[2-10],BEN,1,ANB,U,0,2,1,4,3,5,5,5,5,5,3,1,3,2,2,5,3,DK,0,0,
2838,2021-03-13 13:31:11 UTC,F,<1,BEN,2,AWB,U,1,2,1,2,4,4,4,4,4,4,1,3,3,4,4,2,4,1,0,0,
444,2021-03-07 20:15:03 UTC,F,[2-10],BEN,1,IH,PU,2,2,3,4,2,5,5,5,5,2,2,1,3,3,3,4,3,3,2,4,
3032,2021-03-13 23:47:42 UTC,F,[2-10],BEN,1,AWB,U,1,2,5,4,5,5,5,5,5,1,2,1,1,4,2,4,4,1,0,0,
748,2021-03-13 17:50:16 UTC,F,[1-2],BEN,1,SH,PU,2,2,1,4,1,4,4,4,5,4,2,1,2,1,2,4,4,3,1,1,
2815,2021-03-13 13:11:28 UTC,F,[1-2],BEN,2,IH,R,0,2,1,2,1,5,5,5,5,5,1,1,1,1,1,2,1,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 01 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2177,2021-03-13 15:03:06 UTC,M,<1,BEN,1,SH,PU,2,2,1,3,3,5,5,5,5,5,1,3,3,3,1,4,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 22 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2571,2021-02-18 03:24:55 UTC,M,[1-2],BEN,4,SH,U,1,3,1,1,1,4,2,4,3,4,1,1,1,1,4,3,4,1,0,0,
189,2021-03-13 19:06:05 UTC,M,[2-10],BEN,5+,IH,U,0,2,3,3,2,4,5,5,5,5,2,2,4,5,5,5,4,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2392,2021-03-15 14:26:22 UTC,F,[2-10],BEN,1,ANB,U,1,2,3,4,2,3,4,5,2,4,4,1,3,1,4,4,5,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 51 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2114,2021-03-13 13:11:45 UTC,M,[1-2],BEN,1,SH,R,1,2,1,2,4,5,5,4,5,5,4,3,3,3,3,4,4,2,0,0,
2273,2021-03-13 19:49:06 UTC,M,[2-10],BEN,2,IH,R,0,2,1,3,4,4,4,4,4,3,3,1,3,3,1,4,3,2,0,0,
2254,2021-03-13 18:19:08 UTC,F,[1-2],BEN,1,SH,PU,1,2,1,1,2,4,4,4,3,4,3,3,3,3,4,4,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1856,2021-02-17 09:36:46 UTC,M,[2-10],BEN,1,AWB,U,0,2,2,5,2,5,5,5,5,5,4,1,1,2,5,5,4,2,0,0,
2131,2021-03-13 13:32:43 UTC,F,[1-2],BEN,2,IH,R,2,2,1,2,1,5,5,5,4,4,3,1,1,1,1,1,1,2,0,2,
1858,2021-02-17 11:45:43 UTC,F,<1,BEN,1,IH,R,1,3,1,2,1,5,3,5,5,5,1,3,1,1,1,4,5,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 57 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2150,2021-03-13 13:53:13 UTC,M,[1-2],BEN,1,SH,PU,2,3,1,2,5,5,5,5,4,4,1,3,1,2,2,3,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1912,2021-02-19 10:07:56 UTC,M,[1-2],BEN,1,SH,R,0,2,1,3,2,4,4,4,3,4,3,2,2,2,3,3,4,2,0,0,
2191,2021-03-13 15:19:14 UTC,F,[1-2],BEN,1,AWB,PU,1,1,2,3,2,4,4,3,4,4,1,2,2,2,3,4,3,2,0,0,
3035,2021-03-14 00:26:08 UTC,M,[2-10],BEN,2,ANB,U,0,3,1,2,2,5,3,2,5,5,2,1,4,1,2,3,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 37 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2884,2021-03-13 15:00:29 UTC,F,[1-2],BEN,1,AWB,U,0,3,2,4,2,5,4,3,4,4,1,1,1,2,2,4,5,1,0,0,
2156,2021-03-13 14:13:27 UTC,M,[1-2],BEN,2,SH,PU,0,3,1,3,1,4,4,3,4,5,1,3,1,1,4,4,5,2,0,0,
1336,2021-03-13 15:55:16 UTC,M,[2-10],BEN,1,AWB,U,3,1,2,4,1,5,4,5,3,3,4,3,5,5,3,4,1,3,0,3,
2261,2021-03-13 18:42:26 UTC,F,[2-10],BEN,1,IH,R,0,3,3,5,1,5,5,5,5,3,3,1,3,1,4,4,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1891,2021-02-18 13:28:50 UTC,F,[1-2],BEN,1,ANB,PU,0,2,2,3,2,3,4,4,3,4,3,1,2,1,3,3,3,2,0,0,
1906,2021-02-19 08:54:47 UTC,F,[2-10],BEN,5,SH,PU,1,3,2,4,2,5,5,5,5,4,3,2,2,2,3,3,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 51 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1117,2021-03-06 22:45:38 UTC,F,<1,BEN,1,SH,U,0,2,2,1,3,5,5,5,3,2,3,4,4,3,3,4,3,3,0,0,Cat half BEN and abissan.
171,2021-03-13 16:34:42 UTC,M,[2-10],BEN,1,SH,PU,0,3,2,2,3,5,5,5,4,4,4,4,4,2,1,3,1,DK,0,0,
2842,2021-03-13 13:38:57 UTC,M,<1,BEN,1,AWB,R,2,3,1,3,3,5,5,5,5,2,2,3,4,2,4,3,4,1,0,0,
2549,2021-02-16 20:38:44 UTC,F,[2-10],BEN,1,ANB,U,0,2,2,5,3,5,5,5,5,5,1,1,1,3,1,3,1,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 30 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2117,2021-03-13 13:15:33 UTC,F,[1-2],BEN,3,AWB,R,2,2,1,2,1,5,3,4,5,5,1,2,2,1,2,4,4,2,0,0,
1854,2021-02-16 23:38:03 UTC,F,<1,BEN,2,SH,U,1,2,1,1,1,2,2,4,4,4,1,3,1,1,2,4,4,2,0,0,
3014,2021-03-13 22:08:10 UTC,M,<1,BEN,1,ANB,U,1,2,4,3,1,5,5,5,4,2,4,1,1,3,4,4,4,1,0,0,
783,2021-03-13 21:44:05 UTC,M,[2-10],BEN,2,AWB,U,2,3,1,1,1,5,5,5,5,2,1,1,5,4,2,4,1,3,1,0,
2523,2021-02-14 19:16:45 UTC,M,>10,BEN,1,AWB,U,1,3,4,2,3,4,4,5,4,2,4,3,3,3,4,3,4,1,0,0,
1342,2021-03-13 16:01:20 UTC,M,[2-10],BEN,1,AWB,U,0,2,2,2,2,3,3,4,4,4,1,1,1,1,4,4,4,3,0,0,
1252,2021-03-13 13:26:28 UTC,M,<1,BEN,3,IH,R,0,2,4,4,2,4,4,4,4,4,2,2,2,2,2,4,4,3,0,0,
140,2021-03-13 13:55:31 UTC,F,>10,BEN,5+,IH,U,0,3,2,1,2,2,3,3,3,3,1,1,2,2,2,2,3,DK,0,0,
1333,2021-03-13 15:54:15 UTC,F,[2-10],BEN,5,SH,PU,2,2,5,4,5,5,4,4,3,2,2,4,4,5,4,5,1,3,0,1,
1436,2021-03-13 21:18:39 UTC,M,<1,BEN,1,IH,R,1,2,1,2,2,5,3,5,2,5,2,4,4,3,4,3,5,3,0,0,"It adapts to other situations, easy to live with,"
746,2021-03-13 17:31:53 UTC,M,<1,BEN,1,IH,R,2,3,1,3,3,5,4,4,5,5,1,2,4,3,3,4,2,3,1,2,
2563,2021-02-17 21:43:40 UTC,F,[2-10],BEN,1,AWB,U,1,2,2,3,3,5,4,5,5,2,1,4,4,3,3,4,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 28 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
495,2021-03-13 19:04:02 UTC,M,[2-10],BEN,1,IH,R,2,2,2,2,4,5,4,4,4,3,2,2,2,3,3,4,2,3,2,3,
1655,2021-02-19 17:51:32 UTC,M,[2-10],BEN,2,AWB,U,3,2,2,2,1,5,4,4,4,3,2,2,5,3,4,3,2,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 17 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
236,2021-03-15 23:43:16 UTC,F,[2-10],BEN,1,SH,U,0,3,4,4,5,4,4,4,5,2,2,3,3,5,3,4,4,DK,0,0,
3063,2021-03-14 11:32:08 UTC,M,[2-10],BEN,1,AWB,U,1,2,1,1,1,4,4,4,4,4,1,1,4,4,1,1,1,1,0,0,
1895,2021-02-18 16:43:43 UTC,M,[1-2],BEN,2,SH,R,0,2,1,5,3,5,4,5,1,5,1,1,4,3,1,4,1,2,0,0,
1433,2021-03-13 21:12:13 UTC,M,[2-10],BEN,2,SH,R,0,2,4,1,3,3,5,4,5,4,1,3,5,3,4,4,4,3,0,0,
2819,2021-03-13 13:14:49 UTC,M,[2-10],BEN,2,IH,R,0,2,1,2,1,5,5,5,5,4,2,1,2,2,2,3,4,1,0,0,
2814,2021-03-13 13:11:08 UTC,M,[2-10],BEN,1,AWB,R,1,2,1,4,2,5,3,4,3,3,4,2,2,1,4,3,2,1,0,0,
1899,2021-02-18 19:43:42 UTC,M,[2-10],BEN,2,AWB,R,2,2,4,4,1,5,5,5,5,3,2,1,4,1,4,4,4,2,0,3,
2522,2021-02-14 11:09:23 UTC,F,[1-2],BEN,2,AWB,R,2,2,2,4,1,5,5,5,5,3,2,1,4,1,1,4,4,1,0,2,
132,2021-03-13 13:23:22 UTC,F,[2-10],BEN,1,ANB,U,0,2,3,2,2,5,3,5,5,4,3,2,3,1,3,4,4,DK,0,0,
946,2021-02-16 17:59:37 UTC,M,[1-2],BEN,1,SH,U,0,2,4,2,3,4,3,4,4,3,1,2,4,3,4,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 14 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2743,2021-03-07 14:44:48 UTC,M,[2-10],BEN,5+,ANB,U,0,3,1,3,1,3,1,1,1,1,1,2,3,1,1,1,3,1,0,0,
2907,2021-03-13 15:31:12 UTC,M,[2-10],BEN,2,ANB,R,0,2,1,3,3,5,4,4,5,5,2,1,4,1,1,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 50 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2321,2021-03-13 22:37:40 UTC,M,[2-10],BEN,1,IH,PU,1,2,3,4,3,5,5,5,5,1,4,2,2,2,2,4,4,2,0,2,
1006,2021-02-18 20:39:20 UTC,M,<1,BEN,2,IH,R,0,3,3,5,1,5,5,5,5,4,3,1,1,1,1,3,1,3,0,0,
1013,2021-02-19 06:44:18 UTC,F,[2-10],BEN,1,IH,R,3,2,4,2,1,5,5,5,5,2,1,4,5,4,3,4,4,3,0,4,
1898,2021-02-18 19:41:39 UTC,F,[1-2],BEN,2,AWB,R,2,2,4,4,2,5,5,5,5,4,1,2,4,1,2,4,4,2,0,3,
1480,2021-03-14 09:15:02 UTC,M,[2-10],BEN,1,AWB,PU,1,2,1,2,2,5,3,5,5,5,2,1,1,1,1,2,5,3,0,0,
2126,2021-03-13 13:25:33 UTC,M,[2-10],BEN,1,AWB,U,2,2,1,2,1,4,4,4,3,4,2,2,3,2,1,3,1,2,0,0,
2222,2021-03-13 16:27:12 UTC,M,<1,BEN,1,ANB,U,1,2,1,3,3,5,5,4,5,4,1,2,2,2,4,3,5,2,0,0,
2548,2021-02-16 20:38:20 UTC,F,[2-10],BEN,1,ANB,U,0,2,2,5,3,5,5,5,5,5,1,1,1,3,1,3,1,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 30 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2856,2021-03-13 13:59:04 UTC,M,<1,BEN,1,AWB,U,0,3,3,2,3,4,5,4,5,4,1,2,3,2,3,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 56 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2078,2021-03-07 17:57:42 UTC,M,[2-10],BEN,2,AWB,PU,2,2,2,3,2,4,4,5,5,4,2,4,3,5,5,5,2,2,0,0,
1922,2021-02-21 09:54:19 UTC,M,<1,BEN,1,SH,PU,1,3,3,3,4,4,4,4,4,4,2,1,1,3,1,3,3,2,0,0,
2938,2021-03-13 16:29:54 UTC,F,[2-10],BEN,4,SH,U,1,3,1,2,1,5,5,5,3,4,4,1,5,5,2,4,2,1,0,0,
792,2021-03-13 23:23:44 UTC,M,[2-10],BEN,1,IH,R,3,2,4,4,3,5,5,3,5,3,4,1,2,2,2,5,2,3,1,4,
2118,2021-03-13 13:16:04 UTC,F,<1,BEN,1,IH,R,0,2,3,1,3,5,5,5,5,3,2,3,2,3,3,3,3,2,0,0,
141,2021-03-13 13:56:29 UTC,M,[1-2],BEN,2,ANB,R,0,2,4,4,3,4,4,4,4,2,1,4,3,3,4,3,3,DK,0,0,
247,2021-02-19 00:27:17 UTC,M,[2-10],BEN,3,AWB,PU,3,1,4,4,1,5,5,4,2,3,5,3,5,1,1,3,2,3,4,4,
1846,2021-02-16 18:11:40 UTC,F,[1-2],BEN,2,SH,R,0,2,4,2,4,2,2,2,2,2,4,2,2,4,4,2,5,2,0,0,
129,2021-03-13 13:11:55 UTC,M,<1,BEN,1,ANB,PU,0,2,1,2,3,4,5,5,4,4,3,3,3,3,4,4,5,DK,0,0,
2211,2021-03-13 15:48:11 UTC,M,[2-10],BEN,2,SH,R,2,3,1,4,1,5,2,5,5,5,1,2,2,1,4,4,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2615,2021-02-19 17:38:29 UTC,F,<1,BEN,1,AWB,U,1,2,1,2,3,4,4,4,5,5,1,3,3,3,4,3,4,1,0,0,
950,2021-02-16 21:18:31 UTC,M,[1-2],BEN,2,SH,R,1,3,2,2,1,5,5,5,3,4,2,3,4,2,3,2,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 14 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1384,2021-03-13 18:00:22 UTC,F,[1-2],BEN,5+,IH,U,0,2,1,2,1,5,5,5,5,3,1,4,3,1,5,3,2,3,0,0,
1246,2021-03-13 13:18:54 UTC,F,<1,BEN,3,AWB,U,0,2,2,1,1,4,4,4,4,4,2,2,2,2,4,4,3,3,0,0,
953,2021-02-16 22:42:02 UTC,F,[1-2],BEN,5,IH,R,0,2,2,3,3,5,5,5,4,3,3,2,4,4,3,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
