Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
136,831,1,0,12,1,0,1,0,2,1,4,1,5,3,3,4,5,3,3,5,3,3,3,3,0,0,0,189
2084,718,1,3,12,3,2,0,0,2,1,4,1,4,4,4,3,1,4,3,4,4,3,3,1,2,0,0,95
1593,1071,1,2,12,4,0,0,0,2,4,4,5,3,4,4,4,3,3,3,2,1,3,3,3,1,3,4,239
67,1501,1,2,12,1,0,1,0,3,1,2,1,5,5,5,5,5,1,3,4,4,4,5,2,1,0,0,121
1913,774,2,1,12,4,0,1,2,3,2,4,2,5,4,4,5,5,1,1,3,1,2,2,4,2,0,0,95
136,450,1,2,12,5,2,1,0,2,1,4,1,5,3,3,4,5,3,3,5,3,3,3,3,1,0,0,138
2759,739,2,0,12,2,3,0,0,2,5,5,3,5,5,4,5,3,4,1,1,2,1,3,3,2,0,0,65
2759,739,1,0,12,2,0,0,0,2,5,5,3,5,5,4,5,3,4,1,1,2,1,3,3,3,0,0,65
2439,718,1,0,12,3,2,0,0,3,1,1,3,4,3,3,2,1,2,3,1,3,3,3,2,3,1,0,80
1201,739,1,2,12,1,1,2,2,2,3,2,2,4,3,4,4,4,2,3,3,1,4,4,3,3,0,0,184
2942,709,2,1,12,5,2,0,2,2,4,4,5,4,5,5,2,2,4,1,1,1,3,4,2,1,0,0,67
2852,93,1,2,12,5,3,1,1,3,2,4,2,3,3,3,4,4,2,1,3,2,1,3,2,1,0,0,239
930,921,2,2,12,3,3,2,1,3,1,1,1,5,5,5,5,5,1,1,4,1,1,1,5,3,0,0,184
2914,561,2,1,12,2,2,1,0,2,1,4,1,5,4,3,4,3,2,2,2,1,2,3,3,3,0,0,189
2229,436,2,3,12,4,3,2,2,2,5,5,2,5,3,3,4,3,3,1,3,1,1,1,1,3,0,0,65
1359,281,2,3,12,2,2,2,0,2,3,3,3,5,5,5,5,5,3,3,4,3,3,4,4,3,0,0,184
1503,571,1,2,12,2,0,0,1,2,1,2,4,5,3,4,2,3,5,4,3,3,4,2,5,3,0,0,80
136,603,1,3,12,2,1,2,0,2,1,4,1,5,3,3,4,5,3,3,5,3,3,3,3,2,0,0,291
1601,1381,2,2,12,0,1,1,4,1,1,2,1,5,5,5,3,5,5,2,5,1,3,3,3,3,3,4,189
2663,1053,1,1,12,2,3,1,1,3,1,3,4,4,3,4,3,4,4,3,4,4,3,3,4,0,0,1,65
2439,1347,1,3,12,5,3,0,0,3,1,1,3,4,3,3,2,1,2,3,1,3,3,3,2,2,1,0,95
595,252,2,3,12,3,2,0,3,3,5,5,5,5,4,3,5,2,5,2,2,2,2,4,4,0,1,4,121
816,1142,1,1,12,3,0,0,3,2,1,3,3,5,5,4,4,5,1,1,1,1,1,4,2,0,1,0,189
2056,184,1,0,12,5,2,2,2,2,1,4,1,5,4,3,4,4,1,1,5,5,3,4,3,1,0,1,291
2084,571,1,1,12,3,3,0,0,2,1,4,1,4,4,4,3,1,4,3,4,4,3,3,1,2,0,0,291
2763,184,1,1,12,0,2,0,1,2,4,5,3,5,5,5,5,2,2,1,2,3,2,4,2,2,0,0,239
2759,93,2,3,12,2,0,0,0,2,5,5,3,5,5,4,5,3,4,1,1,2,1,3,3,2,0,0,245
295,1142,2,0,12,1,0,2,2,2,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,2,3,3,239
2901,436,2,0,12,3,3,2,0,2,1,2,1,5,5,5,5,5,2,1,3,1,3,5,3,0,0,0,95
2054,509,1,3,12,2,3,1,2,2,1,1,1,5,5,5,4,3,2,1,2,1,5,4,4,0,0,1,138
2226,1144,2,1,2,1,3,0,1,1,4,5,1,4,3,5,5,3,4,1,1,1,1,4,3,1,0,0,190
2738,737,1,2,2,0,1,2,1,2,4,4,4,4,4,4,4,4,3,3,4,5,3,5,3,0,0,0,291
1947,528,1,2,2,0,1,2,0,2,2,4,2,5,5,5,4,4,2,1,1,1,2,4,5,1,0,0,291
1659,502,1,3,2,0,3,2,2,1,4,5,5,4,3,2,3,4,1,1,1,1,1,4,2,1,1,0,240
2093,836,2,0,2,0,1,0,0,2,4,4,5,4,4,4,3,4,4,2,2,4,2,4,4,1,0,0,291
1105,655,2,3,2,1,3,1,0,2,1,4,3,3,5,4,5,4,2,2,5,1,2,4,1,2,0,0,291
2447,463,2,3,2,0,3,0,1,2,1,4,1,5,5,5,4,2,2,4,4,4,4,4,2,0,1,1,165
2000,615,1,3,2,5,1,0,0,3,1,3,1,5,5,5,5,4,1,1,1,1,1,3,1,1,0,0,291
91,619,1,3,2,3,0,1,0,2,1,4,1,3,4,3,5,4,2,3,3,3,3,2,4,3,0,0,56
2516,156,2,3,2,0,1,2,0,2,3,2,1,4,4,4,3,3,4,3,4,3,4,4,1,0,0,0,291
1085,611,1,3,2,1,2,1,1,1,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,2,0,0,291
1232,877,2,3,2,1,3,1,3,2,3,3,1,3,4,3,3,3,4,3,4,3,3,3,4,2,0,1,291
1062,576,1,2,2,0,2,1,0,2,2,5,3,5,5,5,4,5,4,1,2,3,3,3,3,2,0,0,291
1932,473,2,2,2,1,0,1,0,2,1,2,1,4,2,5,3,3,2,5,5,4,5,2,4,1,0,0,291
1094,632,1,1,2,1,2,1,0,2,1,5,2,3,2,4,5,5,1,5,2,2,1,3,4,2,0,0,291
1113,668,1,3,2,1,1,2,1,3,5,5,2,4,5,3,2,1,4,1,1,1,2,4,2,2,0,0,291
2687,626,2,0,2,0,3,0,1,2,2,4,3,3,3,3,4,4,2,2,4,3,3,3,4,0,0,0,291
1589,617,1,3,2,1,2,1,3,3,1,2,2,4,4,4,2,4,1,1,3,3,2,4,1,1,3,1,291
2272,1264,1,3,2,2,1,2,0,2,4,4,3,4,4,4,4,2,1,1,3,2,4,2,3,1,0,0,291
1066,582,2,2,2,1,2,1,0,3,2,5,1,5,4,5,5,4,2,1,1,1,1,4,1,2,0,0,291
1942,494,2,0,2,0,2,1,1,2,1,3,3,4,4,2,4,4,1,1,1,1,1,1,4,1,0,0,291
1077,598,2,3,2,0,1,0,3,3,5,3,4,3,3,1,4,4,3,1,2,4,2,5,2,2,0,0,34
1037,535,2,0,2,0,2,2,1,2,2,4,1,4,4,4,4,2,4,2,2,1,1,3,4,2,0,0,291
1032,530,1,0,2,0,2,1,0,2,3,3,4,4,2,4,5,4,3,2,3,3,3,3,4,2,0,0,291
2697,641,1,0,2,3,3,0,1,3,4,4,3,1,1,1,4,4,1,1,1,1,1,4,4,0,0,0,143
1941,493,1,2,2,0,3,0,1,3,4,4,4,5,4,5,5,2,4,1,1,1,1,1,4,1,0,0,215
2737,732,2,2,2,0,1,2,0,2,2,3,1,4,4,5,4,3,2,3,4,1,5,4,4,0,0,0,140
1840,225,1,3,2,5,2,0,2,2,2,5,3,4,4,2,4,5,2,1,1,1,1,4,4,1,0,1,225
1658,488,2,3,2,0,3,1,1,2,1,5,2,4,3,3,5,4,1,1,1,1,1,5,4,1,1,4,241
591,510,1,2,2,0,3,2,2,2,2,4,2,3,2,3,4,4,2,2,3,3,2,4,3,2,1,1,291
111,735,2,0,2,1,0,2,0,2,1,3,2,4,5,5,3,5,4,1,1,1,2,3,5,3,0,1,291
2787,828,2,0,2,0,1,2,1,2,2,5,3,5,4,4,5,4,2,3,3,3,3,2,4,0,0,0,291
2632,500,1,0,2,0,1,0,1,3,1,5,5,4,4,4,5,4,3,1,1,1,1,1,4,0,0,0,291
2013,645,2,2,2,0,1,2,0,3,1,2,3,5,4,4,4,5,2,2,2,1,2,3,4,1,0,0,291
73,542,1,0,2,0,2,1,0,3,4,4,3,4,4,4,4,4,3,2,1,3,2,3,3,3,0,0,291
1021,470,2,3,2,2,2,1,0,2,2,5,1,5,5,5,5,5,1,1,1,1,1,5,2,2,0,0,291
2631,496,1,0,2,0,1,0,1,2,2,4,4,3,4,4,3,4,4,4,3,2,4,2,4,0,0,0,291
2622,475,2,3,2,1,3,2,0,2,1,4,1,4,3,5,5,5,2,3,5,4,4,4,3,0,0,0,291
1933,485,1,2,2,0,3,2,1,3,1,4,4,5,5,4,2,5,4,2,2,5,3,3,4,1,0,0,291
2704,659,2,0,2,0,3,2,2,2,2,5,2,3,3,4,4,4,4,1,2,2,2,4,4,0,0,0,291
1416,1262,2,3,2,4,2,1,3,2,1,4,1,5,5,5,5,5,4,1,5,1,4,3,1,2,0,4,291
1100,647,2,0,2,0,2,1,0,3,1,4,2,5,5,5,5,5,1,1,2,2,2,2,4,2,0,0,291
2800,854,2,0,2,0,1,2,0,2,4,4,3,5,4,4,3,5,3,2,2,3,1,4,3,0,0,0,291
2012,643,1,3,2,0,3,2,1,2,2,5,2,3,5,3,3,4,3,1,3,3,2,5,2,1,0,0,291
2066,752,1,3,2,3,1,2,1,3,3,5,4,5,5,3,5,2,1,1,3,1,3,5,3,1,0,0,291
2060,741,2,3,2,5,3,0,0,3,4,5,1,3,4,4,3,1,2,1,5,3,1,5,5,1,0,0,205
1195,812,1,3,2,2,3,2,0,3,3,4,2,5,5,3,4,3,4,1,1,3,1,1,1,2,0,0,249
2618,465,2,0,2,0,3,2,0,3,4,4,3,5,4,5,5,2,1,1,1,1,1,4,4,0,0,0,291
109,722,1,3,2,5,3,2,0,2,1,4,1,1,2,5,4,4,2,2,5,4,2,4,1,3,0,0,291
2025,670,1,3,2,5,2,0,2,2,1,5,1,5,5,5,5,3,4,1,1,1,1,1,5,1,0,0,209
2710,680,2,0,2,1,3,2,0,3,1,2,2,5,3,4,5,5,1,2,2,1,4,4,3,0,0,0,291
2064,749,2,3,2,0,3,0,0,2,1,5,4,5,5,5,5,5,1,1,1,1,1,5,1,1,0,0,291
1034,533,1,3,2,0,2,1,0,2,1,4,1,3,4,3,4,4,2,1,1,3,2,4,4,2,0,0,291
1931,472,1,3,2,1,0,1,0,2,1,4,4,5,5,5,5,5,2,1,2,2,1,4,2,1,0,0,291
2673,593,1,0,2,0,1,1,2,1,4,4,4,5,4,4,5,3,3,2,2,3,2,4,3,0,0,0,291
1027,514,1,3,2,1,2,0,0,2,3,5,4,5,5,5,5,4,4,1,4,4,1,4,1,2,0,0,291
1102,649,2,3,2,0,2,1,0,2,5,4,3,3,5,4,3,3,5,1,3,3,1,4,2,2,0,0,36
592,520,2,2,2,1,2,1,2,2,3,5,1,4,3,5,5,5,4,3,1,2,1,4,2,2,1,4,291
2803,864,1,2,2,1,3,0,2,3,4,5,3,5,5,5,5,5,4,1,1,1,1,5,4,0,0,0,291
1205,830,1,2,2,0,3,2,0,1,5,5,3,5,5,4,5,2,5,1,1,3,1,4,1,2,0,0,291
123,843,2,0,2,0,0,2,0,3,1,4,3,4,4,4,4,5,1,2,3,3,4,4,4,3,0,0,291
1024,505,1,3,2,0,0,2,2,3,3,2,3,5,3,3,4,2,1,1,3,3,2,3,2,2,0,0,275
2779,819,2,3,2,3,1,2,1,2,1,3,1,4,4,4,5,5,3,4,5,2,1,4,2,0,0,0,135
1118,674,2,1,2,3,2,1,1,2,2,5,1,5,5,4,5,2,2,1,1,1,1,4,2,2,0,1,282
1930,468,2,0,2,0,2,1,0,3,2,4,3,4,3,3,4,4,4,1,3,3,3,4,3,1,0,0,216
2621,474,1,2,2,0,3,1,0,1,1,2,2,4,4,4,4,1,1,1,1,1,1,1,1,0,0,0,291
1935,489,2,2,2,0,1,2,0,2,4,5,3,5,5,5,5,3,2,1,3,3,1,3,3,1,0,0,291
1033,532,2,0,2,1,2,0,0,3,1,4,3,2,2,2,2,4,1,3,3,2,3,3,3,2,0,0,5
2109,878,1,3,2,5,2,1,0,3,1,5,1,4,3,3,5,5,3,1,1,1,1,5,4,1,0,0,291
2640,529,2,2,2,0,1,0,1,2,4,3,4,5,2,5,5,4,4,2,1,3,2,4,5,0,0,0,148
1019,467,2,0,2,2,2,1,0,3,1,1,1,5,3,2,2,3,2,4,3,1,3,5,3,2,0,0,291
2637,518,1,3,2,0,1,0,0,2,4,4,3,4,5,5,2,2,4,1,3,3,4,5,3,0,0,0,291
2626,482,2,2,2,0,0,2,0,2,5,3,4,5,5,5,5,3,3,1,3,1,4,4,5,0,0,0,291
1929,464,2,0,2,0,1,0,1,2,2,2,2,5,5,5,4,4,4,1,3,3,4,4,3,1,0,0,291
1362,1155,2,2,2,1,1,0,1,2,4,4,4,4,4,4,4,1,4,1,1,1,1,4,4,2,0,0,291
2072,758,2,2,2,2,3,2,1,2,1,5,1,5,1,1,4,4,5,4,1,1,1,1,1,1,0,0,291
1103,651,2,2,2,1,2,1,0,2,1,3,1,3,3,3,3,3,1,2,3,3,3,3,3,2,0,0,291
1226,868,1,2,2,1,3,0,0,3,2,5,1,5,5,5,5,4,1,1,5,1,1,5,4,2,0,0,291
69,515,1,3,2,0,3,2,0,1,4,5,3,4,4,4,5,3,4,1,1,1,1,3,4,3,0,0,78
110,727,2,0,2,0,0,2,0,2,1,3,3,4,5,4,4,4,2,1,1,1,2,3,5,3,0,0,291
1090,624,2,0,2,0,3,0,1,3,3,4,3,5,5,5,3,3,3,1,1,1,1,1,2,2,0,0,42
2639,524,1,2,2,1,1,2,1,1,1,3,1,1,2,2,2,3,1,1,1,1,1,2,2,0,0,0,291
1996,610,1,3,2,0,2,1,1,1,2,4,3,4,4,4,2,4,4,1,1,3,2,4,4,1,0,2,291
1987,604,2,3,2,1,3,0,0,2,2,4,1,5,4,5,5,2,4,2,1,1,1,4,4,1,0,0,291
1211,839,2,2,2,0,2,0,0,2,4,3,4,5,4,4,4,4,3,1,2,1,1,1,1,2,0,0,291
682,889,1,3,2,4,2,1,3,2,2,2,4,4,4,5,4,1,4,1,2,2,3,4,3,2,1,4,79
2014,654,1,3,2,0,3,2,0,2,2,5,2,5,3,4,5,5,1,1,1,4,5,1,3,1,0,0,291
2630,495,1,2,2,1,1,0,0,2,2,3,4,4,3,4,3,3,2,3,3,2,3,2,4,0,0,0,291
88,602,1,3,2,0,0,2,0,2,2,4,1,4,5,5,4,2,1,1,1,1,1,4,4,3,0,0,291
2778,818,2,3,2,2,3,2,1,3,1,4,1,5,4,5,5,5,1,1,1,1,1,4,3,0,0,0,291
1458,1365,1,3,2,5,2,1,0,1,1,5,1,4,3,3,5,4,2,1,1,1,1,5,3,2,0,0,291
2642,531,1,3,2,0,1,2,1,2,1,4,3,4,4,2,2,4,4,2,3,3,2,4,4,0,0,0,147
1842,228,2,2,2,1,3,0,0,2,4,4,3,4,4,4,4,2,3,2,2,2,2,3,2,1,0,0,224
1939,492,1,2,2,0,1,0,1,2,4,5,4,4,4,2,5,2,3,1,2,2,1,2,4,1,0,0,215
1129,693,2,2,2,1,2,1,0,1,3,1,1,1,1,1,1,2,3,2,2,2,2,1,1,2,0,0,291
2625,481,1,3,2,0,0,2,0,3,4,5,2,3,4,2,5,2,2,1,2,2,2,4,4,0,0,0,291
2636,517,2,3,2,0,0,2,0,1,4,4,3,4,2,3,4,3,4,1,1,3,2,4,2,0,0,0,291
362,1194,1,2,2,5,2,1,3,3,1,3,1,5,4,3,5,4,2,1,4,2,3,3,2,2,3,4,291
1927,461,1,3,2,0,1,0,2,1,4,4,3,4,4,2,2,2,4,3,3,3,3,3,3,1,0,0,291
97,637,1,0,2,0,1,2,0,3,1,1,3,3,2,5,2,4,4,5,3,3,4,2,4,3,0,0,291
81,573,2,0,2,0,1,2,0,2,4,4,3,4,5,4,2,1,2,3,3,3,2,4,5,3,0,0,291
2496,115,2,1,2,0,1,2,1,2,4,5,3,4,4,2,5,3,4,1,1,1,1,5,3,0,0,0,291
1656,480,1,3,2,0,3,2,2,2,2,3,1,4,4,4,3,2,4,3,4,4,4,3,3,1,1,1,291
1026,507,1,0,2,0,2,1,0,2,1,2,3,2,2,4,4,4,5,2,4,3,4,2,2,2,0,0,9
2633,501,2,3,2,0,1,2,1,2,4,5,3,4,5,4,4,4,3,1,1,3,1,4,3,0,0,0,291
1023,484,2,3,2,0,2,0,0,2,3,5,2,5,4,4,4,4,3,1,3,1,3,4,2,2,0,0,291
68,512,2,3,2,5,3,2,0,2,4,4,4,5,4,5,4,4,3,1,1,1,1,1,1,3,0,0,291
1562,52,2,0,2,0,1,2,0,2,2,4,3,5,5,4,4,5,2,1,1,3,1,4,2,2,0,0,291
1162,736,1,0,2,0,1,0,0,3,1,2,2,5,3,5,5,4,4,2,3,1,1,1,3,2,0,0,291
1993,608,1,0,2,1,3,0,0,2,2,2,3,4,3,5,4,3,2,4,4,2,4,2,4,1,0,0,291
1943,497,2,1,2,1,3,1,2,2,4,5,2,5,5,5,5,5,3,1,4,3,2,3,2,1,0,2,214
1133,695,2,3,2,5,2,1,2,1,4,5,1,5,3,3,5,4,2,1,2,1,2,4,2,2,0,0,13
1457,1364,1,3,2,5,2,1,0,2,1,4,4,4,4,5,5,4,4,3,4,4,4,4,1,2,0,0,291
1030,519,2,3,2,1,2,1,1,2,1,4,4,3,4,3,5,5,1,1,1,1,1,5,5,2,0,0,291
1287,962,2,3,2,1,2,1,1,3,4,5,2,4,5,5,3,1,4,1,1,1,1,4,1,2,0,1,291
1936,490,2,0,2,0,3,2,0,3,2,4,2,4,4,3,3,4,1,2,3,3,4,4,4,1,0,0,291
2644,538,2,3,2,1,0,2,0,2,4,5,2,4,4,4,3,3,4,2,4,5,1,5,1,0,0,0,291
2619,466,1,3,2,0,1,2,1,3,1,4,1,5,5,5,5,5,2,1,3,1,1,5,3,0,0,0,291
2027,678,1,2,2,2,1,2,1,2,3,3,3,3,2,2,3,3,3,1,3,1,1,1,3,1,0,0,291
2011,635,2,1,2,2,3,1,0,3,1,5,1,4,1,1,5,3,4,1,3,1,1,4,1,1,0,0,210
593,521,1,3,2,1,2,1,2,2,4,4,2,5,5,5,4,2,5,1,4,4,3,2,2,2,1,2,291
631,679,2,3,2,2,3,1,3,2,1,5,1,3,1,1,4,4,4,1,1,1,1,5,3,2,1,1,291
2021,663,2,2,2,1,1,0,2,3,4,4,2,4,3,4,4,2,3,4,2,2,2,4,2,1,0,0,291
1031,527,1,3,2,0,3,0,0,2,2,4,3,4,4,4,4,1,2,1,3,3,2,4,4,2,0,0,272
79,564,2,2,2,1,3,0,0,2,4,4,2,4,5,4,5,4,4,1,2,1,1,4,2,3,0,0,69
2623,476,1,3,2,2,2,1,0,1,3,5,3,3,2,3,5,4,2,1,2,2,1,4,4,0,0,0,291
1041,540,1,3,2,0,1,2,1,2,2,4,5,4,5,4,4,4,4,2,4,5,4,3,4,2,0,0,291
1709,968,1,2,2,1,3,1,2,2,4,4,2,5,5,4,4,3,4,1,2,1,2,2,1,1,1,1,235
2799,851,2,2,2,0,0,2,1,2,5,5,2,4,5,1,1,1,1,1,1,1,1,3,1,0,0,3,132
1071,589,1,3,2,1,3,0,1,2,4,4,4,4,3,3,4,1,4,2,1,2,1,3,3,2,0,0,6
1938,491,2,3,2,0,1,2,1,2,4,3,4,5,4,5,4,4,2,1,3,4,4,4,5,1,0,0,291
2805,870,1,3,2,0,1,2,1,1,4,4,4,4,4,4,4,4,2,1,1,2,2,4,4,0,0,0,291
2749,757,2,3,2,1,1,2,1,2,4,4,3,4,3,3,5,5,3,2,2,2,3,4,3,0,0,0,291
660,789,2,3,2,0,3,2,3,2,1,4,1,5,5,5,4,5,3,1,4,4,3,3,3,2,1,1,291
1928,462,2,0,2,0,3,2,0,2,4,5,3,4,5,4,4,4,1,1,1,1,1,4,4,1,0,0,291
1657,483,1,3,2,0,3,2,2,2,3,4,3,5,5,5,3,2,3,1,1,2,3,4,3,1,1,1,291
2502,128,1,3,2,1,1,0,2,2,3,2,3,4,4,3,2,1,4,1,4,1,1,3,3,0,0,0,291
1581,621,2,3,2,1,2,1,3,3,4,3,4,4,4,3,4,2,3,1,4,3,1,4,4,1,4,4,291
93,625,2,2,2,0,0,2,0,2,3,3,3,5,5,5,4,2,3,4,5,3,5,4,5,3,0,1,52
1684,755,2,3,2,0,2,1,2,2,4,5,4,5,5,5,4,4,5,1,1,1,1,1,4,1,1,1,291
151,1022,1,2,2,1,0,2,0,2,5,5,5,4,5,2,1,3,5,1,1,1,1,3,3,3,0,0,291
2019,657,2,3,2,0,2,2,0,2,2,4,4,3,4,4,5,4,4,1,1,2,2,4,3,1,0,0,291
1089,620,1,0,2,4,2,1,0,2,1,4,1,5,4,5,5,4,1,3,1,1,2,4,4,2,0,0,291
1677,705,1,3,2,0,2,0,4,1,4,4,3,4,4,4,2,2,4,1,1,3,1,4,2,1,1,1,291
86,591,2,3,2,0,0,2,0,2,2,5,1,5,4,4,5,3,4,2,2,1,1,4,5,3,0,0,291
2674,595,2,0,2,0,1,2,1,2,1,3,1,4,2,3,5,4,2,1,2,2,4,4,4,0,0,0,291
1197,816,2,3,2,1,3,0,0,2,3,4,3,4,5,5,4,4,3,1,4,3,1,5,2,2,0,0,291
70,526,1,0,2,0,1,0,0,3,2,5,1,5,5,5,5,4,2,5,1,1,1,3,5,3,0,0,291
1020,469,2,1,2,1,3,0,2,2,2,5,2,5,2,3,5,4,1,1,3,2,1,4,2,2,0,1,291
1645,263,2,3,2,1,2,1,1,1,1,4,3,4,4,3,2,3,4,2,2,3,2,4,4,1,1,1,242
2950,587,1,1,8,4,0,2,0,3,2,3,2,4,3,3,5,5,2,2,3,1,2,4,3,0,0,0,2
2782,1247,1,2,8,0,0,0,1,2,2,4,1,3,5,3,2,1,2,1,1,1,1,5,5,3,0,0,118
1325,567,2,1,8,3,3,0,4,2,3,4,2,5,5,4,5,3,2,1,1,2,2,4,1,2,0,3,221
3038,869,1,2,8,5,0,1,0,3,4,4,3,4,3,2,3,3,3,1,2,2,2,2,2,1,0,0,118
2449,276,2,2,8,0,2,1,1,2,1,3,1,4,2,5,5,4,2,3,3,1,2,3,4,3,1,0,221
1510,880,2,1,8,2,0,0,3,2,3,4,1,4,4,4,3,2,4,2,4,3,3,3,3,0,0,2,113
2950,1247,2,1,8,1,0,0,0,3,2,3,2,4,3,3,5,5,2,2,3,1,2,4,3,2,0,0,175
676,1057,1,0,8,4,0,2,2,1,1,4,1,4,1,3,4,4,1,3,4,4,3,3,3,2,1,1,291
2505,487,2,1,8,1,1,1,0,2,3,3,1,4,4,3,4,4,1,1,1,1,1,1,3,0,0,0,2
272,1164,1,2,8,2,3,1,2,2,2,4,1,5,5,5,5,5,2,1,3,1,1,3,3,3,4,4,110
554,161,1,3,8,2,1,1,1,2,1,2,2,5,4,3,5,5,1,2,3,3,4,4,4,0,1,0,220
2899,145,2,2,8,2,3,0,0,2,1,3,1,5,4,5,5,5,3,1,3,1,1,5,3,2,0,0,128
2967,806,1,1,8,5,0,1,0,2,4,5,2,4,3,4,4,4,4,1,1,1,1,4,4,2,0,0,118
902,134,1,2,8,2,3,2,0,2,4,3,1,4,4,3,2,3,4,3,4,3,2,4,3,0,0,0,237
2032,1374,2,1,8,0,1,2,0,2,1,5,1,5,4,4,5,5,1,1,1,1,1,1,1,3,0,0,32
1049,389,1,2,8,5,2,2,1,1,4,4,4,4,4,4,4,4,4,1,4,1,2,2,4,1,0,1,32
272,574,1,0,8,4,3,0,2,2,2,4,1,5,5,5,5,5,2,1,3,1,1,3,3,0,4,4,204
1887,586,2,0,8,3,0,2,1,3,1,5,1,4,4,5,5,5,1,2,1,1,4,3,4,2,0,0,274
90,1163,1,2,8,5,2,1,0,3,1,5,3,4,4,3,5,5,3,1,1,3,3,4,4,0,0,0,113
1510,587,2,0,8,5,0,0,3,2,3,4,1,4,4,4,3,2,4,2,4,3,3,3,3,0,0,2,254
2070,1502,1,3,8,1,3,2,1,2,2,4,3,5,5,3,5,4,1,1,1,3,1,2,5,0,0,0,57
1514,756,1,0,8,5,3,0,0,3,2,3,5,5,2,5,5,5,1,1,3,4,3,5,4,0,0,0,94
2726,613,1,2,8,4,3,2,2,2,5,3,4,4,5,2,3,1,3,4,5,4,3,4,3,1,0,0,58
2007,1342,1,0,8,5,0,2,3,2,1,5,1,5,2,3,3,5,3,1,1,1,5,4,1,2,0,0,254
2071,567,1,1,8,0,3,2,0,2,4,4,1,5,5,5,5,3,1,1,1,1,1,1,4,1,0,0,110
1325,1487,2,0,8,4,3,2,4,2,3,4,2,5,5,4,5,3,2,1,1,2,2,4,1,2,0,3,32
2028,1487,1,2,8,1,0,1,2,2,3,5,5,5,4,3,4,2,4,1,1,1,2,3,5,1,0,0,94
3048,487,2,3,8,3,1,0,1,3,2,4,2,4,5,5,5,2,3,2,5,4,3,3,5,0,0,0,139
2050,806,1,3,8,1,3,0,2,2,4,5,1,4,4,3,4,4,4,2,4,1,2,4,1,2,0,0,139
2276,799,1,0,8,5,1,2,0,2,1,2,1,5,4,5,3,3,3,1,4,4,3,2,1,1,0,0,2
902,713,2,3,8,4,0,1,0,2,4,3,1,4,4,3,2,3,4,3,4,3,2,4,3,0,0,0,110
2028,964,2,1,8,3,3,1,2,2,3,5,5,5,4,3,4,2,4,1,1,1,2,3,5,3,0,0,203
997,525,2,1,8,4,1,0,2,3,1,4,2,4,3,2,4,4,3,1,4,4,3,4,2,2,0,1,2
1510,134,1,1,8,4,3,2,3,2,3,4,1,4,4,4,3,2,4,2,4,3,3,3,3,1,0,2,206
2465,389,2,3,8,3,1,0,2,2,1,2,1,4,3,3,4,2,1,2,2,1,2,1,2,3,1,3,123
1355,811,2,1,8,0,3,1,0,3,2,3,1,5,5,5,5,3,1,1,3,1,3,4,3,2,0,0,94
952,525,2,0,8,1,2,1,0,2,1,2,1,5,4,4,5,5,1,2,3,3,4,4,3,1,0,0,29
2726,926,1,0,8,3,2,0,2,2,5,3,4,4,5,2,3,1,3,4,5,4,3,4,3,2,0,0,204
2074,1396,2,1,8,1,1,2,0,2,4,4,2,4,4,4,5,4,2,2,2,3,2,4,4,3,0,0,220
1322,1342,2,0,8,5,0,1,1,2,1,4,2,4,3,4,5,5,1,1,1,1,1,3,3,3,0,0,110
1193,389,2,0,8,4,0,2,0,2,3,4,2,5,5,5,5,4,3,1,1,1,1,1,3,1,0,0,175
274,567,2,3,8,2,1,2,3,3,4,5,4,5,5,5,5,3,1,1,1,1,2,4,3,1,4,4,237
2032,715,1,0,8,0,0,1,0,2,1,5,1,5,4,4,5,5,1,1,1,1,1,1,1,0,0,0,237
90,1492,2,2,8,3,2,1,0,3,1,5,3,4,4,3,5,5,3,1,1,3,3,4,4,1,0,0,168
2669,1533,1,2,8,0,3,0,0,2,4,3,4,4,5,5,3,2,2,2,2,2,2,2,4,3,0,0,159
2773,969,2,0,8,3,1,2,1,3,4,5,2,3,2,5,5,4,1,1,1,1,4,4,3,0,0,0,21
403,477,2,0,8,3,1,2,2,2,4,2,1,5,3,4,2,1,4,1,5,3,2,4,4,3,2,4,159
1170,714,1,0,8,0,2,2,0,3,5,4,5,5,5,5,4,1,5,1,3,1,1,3,1,3,0,0,220
1806,503,1,1,8,2,3,0,2,2,2,2,3,5,4,4,5,4,2,1,3,3,2,4,4,2,0,0,259
2627,1164,1,2,8,3,1,1,0,2,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,3,0,0,259
201,1512,1,0,8,1,1,2,0,3,2,5,1,5,3,2,5,4,2,1,2,1,2,3,4,1,0,0,21
2967,1322,2,1,8,4,0,0,0,2,4,5,2,4,3,4,4,4,4,1,1,1,1,4,4,2,0,0,221
952,382,2,1,8,0,3,1,0,2,1,2,1,5,4,4,5,5,1,2,3,3,4,4,3,3,0,0,85
1049,713,2,2,8,1,2,2,1,1,4,4,4,4,4,4,4,4,4,1,4,1,2,2,4,1,0,1,237
969,511,1,3,8,2,3,2,0,2,1,4,1,5,4,4,4,2,2,2,4,3,2,2,2,3,0,0,49
